date,country,confirmed_cases,deaths,recovered,vaccinations,vaccinated_pct
2023-09-06,Italy,28,0,20,272483,90.0
2023-09-07,Italy,31,0,28,239294,90.0
2023-09-08,Italy,28,0,21,273504,90.0
2023-09-09,Italy,31,0,28,247388,90.0
2023-09-10,Italy,31,0,23,258352,90.0
2023-09-11,Italy,28,0,22,255486,90.0
2023-09-12,Italy,24,0,19,243018,90.0
2023-09-13,Italy,19,0,14,259835,90.0
2023-09-14,Italy,21,0,16,264708,90.0
2023-09-15,Italy,21,0,17,302988,90.0
2023-09-16,Italy,23,0,20,215505,90.0
2023-09-17,Italy,16,0,13,238103,90.0
2023-09-18,Italy,18,0,13,316995,90.0
2023-09-19,Italy,12,0,10,248287,90.0
2023-09-20,Italy,24,0,18,262548,90.0
2023-09-21,Italy,16,0,14,283349,90.0
2023-09-22,Italy,19,0,17,214821,90.0
2023-09-23,Italy,20,0,17,271190,90.0
2023-09-24,Italy,12,0,9,309260,90.0
2023-09-25,Italy,15,0,11,253849,90.0
2023-09-26,Italy,17,0,12,252471,90.0
2023-09-27,Italy,12,0,10,252587,90.0
2023-09-28,Italy,13,0,11,272773,90.0
2023-09-29,Italy,9,0,7,276557,90.0
2023-09-30,Italy,9,0,6,253331,90.0
2023-10-01,Italy,7,0,6,225180,90.0
2023-10-02,Italy,11,0,10,277346,90.0
2023-10-03,Italy,6,0,5,289523,90.0
2023-10-04,Italy,6,0,5,223523,90.0
2023-10-05,Italy,3,0,2,280855,90.0
2023-10-06,Italy,4,0,3,245273,90.0
2023-10-07,Italy,1,0,1,236128,90.0
2023-10-08,Italy,5,0,4,242762,90.0
2023-10-09,Italy,3,0,2,261182,90.0
2023-10-10,Italy,4,0,3,265016,90.0
2023-10-11,Italy,4,0,4,302431,90.0
2023-10-12,Italy,1,0,0,237965,90.0
2023-10-13,Italy,1,0,0,255298,90.0
2023-10-14,Italy,1,0,0,284486,90.0
2023-10-15,Italy,1,0,0,256817,90.0
2023-10-16,Italy,1,0,0,216447,90.0
2023-10-17,Italy,1,0,1,286986,90.0
2023-10-18,Italy,1,0,0,295796,90.0
2023-10-19,Italy,1,0,0,227569,90.0
2023-10-20,Italy,1,0,0,236244,90.0
2023-10-21,Italy,1,0,0,227542,90.0
2023-10-22,Italy,1,0,0,249968,90.0
2023-10-23,Italy,1,0,0,255520,90.0
2023-10-24,Italy,1,0,0,269109,90.0
2023-10-25,Italy,1,0,0,269042,90.0
2023-10-26,Italy,1,0,0,269826,90.0
2023-10-27,Italy,1,0,0,280618,90.0
2023-10-28,Italy,1,0,0,289865,90.0
2023-10-29,Italy,1,0,0,269075,90.0
2023-10-30,Italy,1,0,0,229220,90.0
2023-10-31,Italy,1,0,0,273800,90.0
2023-11-01,Italy,1,0,0,242709,90.0
2023-11-02,Italy,1,0,0,277445,90.0
2023-11-03,Italy,1,0,0,284785,90.0
2023-11-04,Italy,1,0,0,265854,90.0
2023-11-05,Italy,1,0,0,250946,90.0
2023-11-06,Italy,1,0,0,336485,90.0
2023-11-07,Italy,1,0,0,277657,90.0
2023-11-08,Italy,1,0,0,294819,90.0
2023-11-09,Italy,1,0,0,228622,90.0
2023-11-10,Italy,1,0,0,292274,90.0
2023-11-11,Italy,1,0,0,251619,90.0
2023-11-12,Italy,1,0,0,260140,90.0
2023-11-13,Italy,1,0,0,268650,90.0
2023-11-14,Italy,1,0,0,286970,90.0
2023-11-15,Italy,1,0,0,260809,90.0
2023-11-16,Italy,1,0,0,269538,90.0
2023-11-17,Italy,1,0,0,278067,90.0
2023-11-18,Italy,1,0,0,245999,90.0
2023-11-19,Italy,1,0,0,280887,90.0
2023-11-20,Italy,1,0,0,241526,90.0
2023-11-21,Italy,1,0,0,251879,90.0
2023-11-22,Italy,1,0,0,273203,90.0
2023-11-23,Italy,1,0,0,261727,90.0
2023-11-24,Italy,1,0,0,284774,90.0
2023-11-25,Italy,1,0,0,277153,90.0
2023-11-26,Italy,1,0,0,263680,90.0
2023-11-27,Italy,1,0,0,239745,90.0
2023-11-28,Italy,1,0,0,249481,90.0
2023-11-29,Italy,1,0,0,265015,90.0
2023-11-30,Italy,1,0,0,256300,90.0
2023-12-01,Italy,1,0,0,258246,90.0
2023-12-02,Italy,1,0,0,274286,90.0
2023-12-03,Italy,1,0,0,233178,90.0
2023-12-04,Italy,1,0,0,306786,90.0
2023-12-05,Italy,1,0,0,236835,90.0
2023-12-06,Italy,1,0,0,283471,90.0
2023-12-07,Italy,1,0,0,252896,90.0
2023-12-08,Italy,1,0,0,328499,90.0
2023-12-09,Italy,1,0,0,214797,90.0
2023-12-10,Italy,1,0,0,249246,90.0
2023-12-11,Italy,1,0,0,315383,90.0
2023-12-12,Italy,1,0,0,268074,90.0
2023-12-13,Italy,1,0,0,270606,90.0
2023-12-14,Italy,1,0,0,323093,90.0
2023-12-15,Italy,1,0,0,288361,90.0
2023-12-16,Italy,1,0,0,294823,90.0
2023-12-17,Italy,1,0,0,298615,90.0
2023-12-18,Italy,1,0,0,285400,90.0
2023-12-19,Italy,1,0,0,221679,90.0
2023-12-20,Italy,1,0,0,262176,90.0
2023-12-21,Italy,1,0,0,269941,90.0
2023-12-22,Italy,1,0,0,275915,90.0
2023-12-23,Italy,1,0,0,248557,90.0
2023-12-24,Italy,1,0,0,234426,90.0
2023-12-25,Italy,1,0,0,248298,90.0
2023-12-26,Italy,1,0,0,281170,90.0
2023-12-27,Italy,1,0,0,298040,90.0
2023-12-28,Italy,1,0,0,247848,90.0
2023-12-29,Italy,1,0,0,218694,90.0
2023-12-30,Italy,1,0,0,240941,90.0
2023-12-31,Italy,1,0,0,331900,90.0
2024-01-01,Italy,1,0,0,274840,90.0
2024-01-02,Italy,1,0,0,308891,90.0
2024-01-03,Italy,1,0,0,267642,90.0
2024-01-04,Italy,1,0,0,261652,90.0
2024-01-05,Italy,1,0,0,281305,90.0
2024-01-06,Italy,1,0,0,277523,90.0
2024-01-07,Italy,1,0,0,247923,90.0
2024-01-08,Italy,1,0,0,287045,90.0
2024-01-09,Italy,1,0,0,259601,90.0
2024-01-10,Italy,1,0,0,225651,90.0
2024-01-11,Italy,1,0,0,261979,90.0
2024-01-12,Italy,1,0,0,269987,90.0
2024-01-13,Italy,1,0,0,236028,90.0
2024-01-14,Italy,1,0,0,270274,90.0
2024-01-15,Italy,1,0,0,254020,90.0
2024-01-16,Italy,1,0,0,222332,90.0
2024-01-17,Italy,1,0,0,234508,90.0
2024-01-18,Italy,1,0,0,296363,90.0
2024-01-19,Italy,1,0,0,304691,90.0
2024-01-20,Italy,1,0,1,260081,90.0
2024-01-21,Italy,1,0,0,232010,90.0
2024-01-22,Italy,1,0,0,331100,90.0
2024-01-23,Italy,5,0,4,304837,90.0
2024-01-24,Italy,1,0,0,302493,90.0
2024-01-25,Italy,4,0,3,309092,90.0
2024-01-26,Italy,7,0,6,302454,90.0
2024-01-27,Italy,3,0,3,283158,90.0
2024-01-28,Italy,4,0,4,269942,90.0
2024-01-29,Italy,6,0,5,265587,90.0
2024-01-30,Italy,10,0,8,297822,90.0
2024-01-31,Italy,13,0,11,247478,90.0
2024-02-01,Italy,19,0,17,298240,90.0
2024-02-02,Italy,1,0,0,259171,90.0
2024-02-03,Italy,11,0,7,295533,90.0
2024-02-04,Italy,2,0,2,274971,90.0
2024-02-05,Italy,13,0,10,276702,90.0
2024-02-06,Italy,13,0,12,234494,90.0
2024-02-07,Italy,10,0,9,319402,90.0
2024-02-08,Italy,12,0,11,292858,90.0
2024-02-09,Italy,10,0,7,252897,90.0
2024-02-10,Italy,13,0,10,277408,90.0
2024-02-11,Italy,15,0,13,336450,90.0
2024-02-12,Italy,18,0,17,285449,90.0
2024-02-13,Italy,20,0,19,255959,90.0
2024-02-14,Italy,13,0,9,286268,90.0
2024-02-15,Italy,18,0,14,241244,90.0
2024-02-16,Italy,22,0,21,271374,90.0
2024-02-17,Italy,19,0,18,236966,90.0
2024-02-18,Italy,21,0,20,305909,90.0
2024-02-19,Italy,19,0,16,278726,90.0
2024-02-20,Italy,23,0,19,293365,90.0
2024-02-21,Italy,20,0,19,277234,90.0
2024-02-22,Italy,29,0,25,312601,90.0
2024-02-23,Italy,30,0,26,293433,90.0
2024-02-24,Italy,26,0,25,255411,90.0
2024-02-25,Italy,32,0,23,264256,90.0
2024-02-26,Italy,27,0,22,286574,90.0
2024-02-27,Italy,30,0,22,262093,90.0
2024-02-28,Italy,28,0,21,272135,90.0
2024-02-29,Italy,29,0,27,259794,90.0
2024-03-01,Italy,33,0,27,311703,90.0
2024-03-02,Italy,39,0,28,301850,90.0
2024-03-03,Italy,29,0,22,262690,90.0
2024-03-04,Italy,30,0,22,305972,90.0
2024-03-05,Italy,37,0,28,321979,90.0
2024-03-06,Italy,34,0,29,297398,90.0
2024-03-07,Italy,39,0,30,326279,90.0
2024-03-08,Italy,40,0,32,305651,90.0
2024-03-09,Italy,40,0,38,231867,90.0
2024-03-10,Italy,41,0,31,291938,90.0
2024-03-11,Italy,38,0,31,290374,90.0
2024-03-12,Italy,41,0,30,234436,90.0
2024-03-13,Italy,37,0,33,258534,90.0
2024-03-14,Italy,47,0,40,260753,90.0
2024-03-15,Italy,43,0,38,297531,90.0
2024-03-16,Italy,44,0,37,281632,90.0
2024-03-17,Italy,47,0,43,298114,90.0
2024-03-18,Italy,44,0,41,306341,90.0
2024-03-19,Italy,51,0,38,250692,90.0
2024-03-20,Italy,46,0,43,295124,90.0
2024-03-21,Italy,47,0,38,309871,90.0
2024-03-22,Italy,46,0,42,287260,90.0
2024-03-23,Italy,45,0,41,291087,90.0
2024-03-24,Italy,50,0,42,281921,90.0
2024-03-25,Italy,48,0,40,259167,90.0
2024-03-26,Italy,49,0,36,285933,90.0
2024-03-27,Italy,50,0,36,299523,90.0
2024-03-28,Italy,55,0,46,257370,90.0
2024-03-29,Italy,53,0,37,283980,90.0
2024-03-30,Italy,54,0,39,284533,90.0
2024-03-31,Italy,53,0,38,286105,90.0
2024-04-01,Italy,56,0,40,301968,90.0
2020-03-01,Spain,101,1,86,0,0.0
2020-03-02,Spain,88,1,69,0,0.0
2020-03-03,Spain,103,0,95,0,0.0
2020-03-04,Spain,122,1,113,0,0.0
2020-03-05,Spain,106,0,91,0,0.0
2020-03-06,Spain,110,2,86,0,0.0
2020-03-07,Spain,110,1,85,0,0.0
2020-03-08,Spain,110,0,90,0,0.0
2020-03-09,Spain,109,1,91,0,0.0
2020-03-10,Spain,111,1,82,0,0.0
2020-03-11,Spain,120,0,114,0,0.0
2020-03-12,Spain,120,0,114,0,0.0
2020-03-13,Spain,132,2,114,0,0.0
2020-03-14,Spain,139,0,125,0,0.0
2020-03-15,Spain,117,1,86,0,0.0
2020-03-16,Spain,119,1,85,0,0.0
2020-03-17,Spain,126,1,113,0,0.0
2020-03-18,Spain,141,0,107,0,0.0
2020-03-19,Spain,139,2,125,0,0.0
2020-03-20,Spain,140,2,110,0,0.0
2020-03-21,Spain,132,2,104,0,0.0
2020-03-22,Spain,150,1,125,0,0.0
2020-03-23,Spain,137,2,126,0,0.0
2020-03-24,Spain,159,2,131,0,0.0
2020-03-25,Spain,128,0,108,0,0.0
2020-03-26,Spain,143,0,122,0,0.0
2020-03-27,Spain,162,1,125,0,0.0
2020-03-28,Spain,142,1,106,0,0.0
2020-03-29,Spain,144,0,135,0,0.0
2020-03-30,Spain,155,0,112,0,0.0
2020-03-31,Spain,176,0,161,0,0.0
2020-04-01,Spain,145,0,129,0,0.0
2020-04-02,Spain,152,1,115,0,0.0
2020-04-03,Spain,149,2,132,0,0.0
2020-04-04,Spain,155,0,111,0,0.0
2020-04-05,Spain,143,0,102,0,0.0
2020-04-06,Spain,173,0,154,0,0.0
2020-04-07,Spain,160,0,144,0,0.0
2020-04-08,Spain,187,0,154,0,0.0
2020-04-09,Spain,183,3,147,0,0.0
2020-04-10,Spain,173,3,154,0,0.0
2020-04-11,Spain,163,1,133,0,0.0
2020-04-12,Spain,174,3,157,0,0.0
2020-04-13,Spain,166,3,139,0,0.0
2020-04-14,Spain,185,3,167,0,0.0
2020-04-15,Spain,174,0,134,0,0.0
2020-04-16,Spain,192,1,180,0,0.0
2020-04-17,Spain,199,3,176,0,0.0
2020-04-18,Spain,213,3,158,0,0.0
2020-04-19,Spain,171,0,120,0,0.0
2020-04-20,Spain,203,2,184,0,0.0
2020-04-21,Spain,164,0,138,0,0.0
2020-04-22,Spain,173,2,140,0,0.0
2020-04-23,Spain,209,3,173,0,0.0
2020-04-24,Spain,208,2,164,0,0.0
2020-04-25,Spain,220,1,161,0,0.0
2020-04-26,Spain,216,1,174,0,0.0
2020-04-27,Spain,256,4,204,0,0.0
2020-04-28,Spain,232,3,177,0,0.0
2020-04-29,Spain,237,4,212,0,0.0
2020-04-30,Spain,224,2,204,0,0.0
2020-05-01,Spain,222,1,181,0,0.0
2020-05-02,Spain,228,1,162,0,0.0
2020-05-03,Spain,168,0,151,0,0.0
2020-05-04,Spain,245,0,224,0,0.0
2020-05-05,Spain,218,2,162,0,0.0
2020-05-06,Spain,223,0,189,0,0.0
2020-05-07,Spain,242,2,190,0,0.0
2020-05-08,Spain,217,1,202,0,0.0
2020-05-09,Spain,246,3,225,0,0.0
2020-05-10,Spain,222,2,184,0,0.0
2020-05-11,Spain,243,0,186,0,0.0
2020-05-12,Spain,244,0,200,0,0.0
2020-05-13,Spain,251,4,196,0,0.0
2020-05-14,Spain,264,3,195,0,0.0
2020-05-15,Spain,240,3,170,0,0.0
2020-05-16,Spain,290,1,211,0,0.0
2020-05-17,Spain,225,3,212,0,0.0
2020-05-18,Spain,298,5,251,0,0.0
2020-05-19,Spain,247,2,199,0,0.0
2020-05-20,Spain,284,4,245,0,0.0
2020-05-21,Spain,237,2,214,0,0.0
2020-05-22,Spain,277,0,263,0,0.0
2020-05-23,Spain,289,2,239,0,0.0
2020-05-24,Spain,286,2,223,0,0.0
2020-05-25,Spain,286,2,225,0,0.0
2020-05-26,Spain,283,2,202,0,0.0
2020-05-27,Spain,258,0,220,0,0.0
2020-05-28,Spain,254,2,223,0,0.0
2020-05-29,Spain,274,2,195,0,0.0
2020-05-30,Spain,286,3,220,0,0.0
2020-05-31,Spain,274,1,213,0,0.0
2020-06-01,Spain,296,0,267,0,0.0
2020-06-02,Spain,275,2,203,0,0.0
2020-06-03,Spain,264,2,187,0,0.0
2020-06-04,Spain,261,3,222,0,0.0
2020-06-05,Spain,284,2,267,0,0.0
2020-06-06,Spain,306,1,272,0,0.0
2020-06-07,Spain,323,4,275,0,0.0
2020-06-08,Spain,240,0,220,0,0.0
2020-06-09,Spain,216,1,153,0,0.0
2020-06-10,Spain,194,1,170,0,0.0
2020-06-11,Spain,217,4,171,0,0.0
2020-06-12,Spain,195,0,159,0,0.0
2020-06-13,Spain,235,1,208,0,0.0
2020-06-14,Spain,227,2,197,0,0.0
2020-06-15,Spain,206,1,174,0,0.0
2020-06-16,Spain,217,0,170,0,0.0
2020-06-17,Spain,203,1,174,0,0.0
2020-06-18,Spain,202,1,174,0,0.0
2020-06-19,Spain,230,2,179,0,0.0
2020-06-20,Spain,216,1,165,0,0.0
2020-06-21,Spain,208,3,196,0,0.0
2020-06-22,Spain,211,3,176,0,0.0
2020-06-23,Spain,235,4,173,0,0.0
2020-06-24,Spain,212,2,198,0,0.0
2020-06-25,Spain,234,1,218,0,0.0
2020-06-26,Spain,213,3,188,0,0.0
2020-06-27,Spain,216,3,187,0,0.0
2020-06-28,Spain,240,3,193,0,0.0
2020-06-29,Spain,225,3,166,0,0.0
2020-06-30,Spain,237,1,176,0,0.0
2020-07-01,Spain,208,2,165,0,0.0
2020-07-02,Spain,229,1,181,0,0.0
2020-07-03,Spain,215,4,163,0,0.0
2020-07-04,Spain,244,4,181,0,0.0
2020-07-05,Spain,210,3,173,0,0.0
2020-07-06,Spain,235,1,171,0,0.0
2020-07-07,Spain,197,3,156,0,0.0
2020-07-08,Spain,238,2,188,0,0.0
2020-07-09,Spain,216,1,201,0,0.0
2020-07-10,Spain,272,3,243,0,0.0
2020-07-11,Spain,237,2,187,0,0.0
2020-07-12,Spain,224,4,173,0,0.0
2020-07-13,Spain,188,0,163,0,0.0
2020-07-14,Spain,247,4,185,0,0.0
2020-07-15,Spain,213,2,157,0,0.0
2020-07-16,Spain,225,1,178,0,0.0
2020-07-17,Spain,233,1,207,0,0.0
2020-07-18,Spain,191,2,135,0,0.0
2020-07-19,Spain,226,2,183,0,0.0
2020-07-20,Spain,239,0,226,0,0.0
2020-07-21,Spain,224,2,163,0,0.0
2020-07-22,Spain,238,2,212,0,0.0
2020-07-23,Spain,258,4,216,0,0.0
2020-07-24,Spain,220,3,169,0,0.0
2020-07-25,Spain,240,4,202,0,0.0
2020-07-26,Spain,218,2,153,0,0.0
2020-07-27,Spain,248,3,219,0,0.0
2020-07-28,Spain,222,4,157,0,0.0
2020-07-29,Spain,232,3,189,0,0.0
2020-07-30,Spain,207,3,158,249,0.26666666666666666
2020-07-31,Spain,216,3,167,465,0.5333333333333333
2020-08-01,Spain,253,4,220,618,0.8
2020-08-02,Spain,215,1,168,786,1.0666666666666667
2020-08-03,Spain,212,1,179,1197,1.3333333333333333
2020-08-04,Spain,225,0,211,1162,1.6
2020-08-05,Spain,254,2,192,1465,1.8666666666666667
2020-08-06,Spain,249,4,186,1586,2.1333333333333333
2020-08-07,Spain,231,1,208,1794,2.4
2020-08-08,Spain,221,4,175,2180,2.6666666666666665
2020-08-09,Spain,264,0,185,2705,2.9333333333333336
2020-08-10,Spain,229,2,195,2710,3.2
2020-08-11,Spain,218,3,189,3018,3.466666666666667
2020-08-12,Spain,265,4,204,2749,3.7333333333333334
2020-08-13,Spain,241,2,186,2555,4.0
2020-08-14,Spain,257,2,235,3033,4.266666666666667
2020-08-15,Spain,215,0,204,3517,4.533333333333333
2020-08-16,Spain,211,2,163,3702,4.8
2020-08-17,Spain,252,0,209,3603,5.066666666666667
2020-08-18,Spain,255,1,215,3369,5.333333333333333
2020-08-19,Spain,235,1,190,4276,5.6000000000000005
2020-08-20,Spain,278,3,224,4201,5.866666666666667
2020-08-21,Spain,248,4,185,4408,6.133333333333333
2020-08-22,Spain,237,2,184,5136,6.4
2020-08-23,Spain,240,1,225,6173,6.666666666666666
2020-08-24,Spain,237,3,184,5633,6.933333333333334
2020-08-25,Spain,263,1,218,6384,7.199999999999999
2020-08-26,Spain,268,0,208,6172,7.466666666666667
2020-08-27,Spain,235,0,198,6641,7.733333333333333
2020-08-28,Spain,235,3,195,5323,8.0
2020-08-29,Spain,199,3,176,6881,8.266666666666666
2020-08-30,Spain,225,3,177,6240,8.533333333333333
2020-08-31,Spain,202,0,158,6353,8.8
2020-09-01,Spain,243,2,179,8506,9.066666666666666
2020-09-02,Spain,244,2,187,7414,9.333333333333334
2020-09-03,Spain,229,1,192,8390,9.6
2020-09-04,Spain,235,2,205,7703,9.866666666666667
2020-09-05,Spain,218,3,161,7681,10.133333333333335
2020-09-06,Spain,258,1,186,8719,10.4
2020-09-07,Spain,242,1,230,7204,10.666666666666666
2020-09-08,Spain,245,2,200,8467,10.933333333333334
2020-09-09,Spain,254,4,198,9217,11.200000000000001
2020-09-10,Spain,217,3,164,9129,11.466666666666667
2020-09-11,Spain,226,4,183,10705,11.733333333333334
2020-09-12,Spain,258,5,229,10907,12.0
2020-09-13,Spain,224,2,173,10995,12.266666666666666
2020-09-14,Spain,234,1,176,8854,12.533333333333335
2020-09-15,Spain,244,0,204,9968,12.8
2020-09-16,Spain,237,4,201,10429,13.066666666666666
2020-09-17,Spain,273,4,247,11219,13.333333333333332
2020-09-18,Spain,262,4,207,11526,13.600000000000001
2020-09-19,Spain,226,3,179,9062,13.866666666666667
2020-09-20,Spain,244,4,189,11934,14.133333333333333
2020-09-21,Spain,254,1,231,11754,14.399999999999999
2020-09-22,Spain,263,1,188,11844,14.666666666666666
2020-09-23,Spain,250,0,196,11269,14.933333333333334
2020-09-24,Spain,285,5,211,10389,15.2
2020-09-25,Spain,279,1,245,10494,15.466666666666667
2020-09-26,Spain,270,3,214,12774,15.733333333333333
2020-09-27,Spain,277,4,212,13812,16.0
2020-09-28,Spain,220,1,171,10391,16.266666666666666
2020-09-29,Spain,235,0,181,12998,16.53333333333333
2020-09-30,Spain,197,3,141,14073,16.8
2020-10-01,Spain,250,2,225,13050,17.066666666666666
2020-10-02,Spain,260,2,196,15380,17.333333333333336
2020-10-03,Spain,282,2,212,14333,17.6
2020-10-04,Spain,265,3,214,11590,17.866666666666667
2020-10-05,Spain,275,3,251,17115,18.133333333333333
2020-10-06,Spain,252,3,222,15699,18.400000000000002
2020-10-07,Spain,267,1,240,15078,18.666666666666668
2020-10-08,Spain,277,1,220,14475,18.933333333333334
2020-10-09,Spain,250,4,182,14701,19.2
2020-10-10,Spain,314,0,229,14568,19.46666666666667
2020-10-11,Spain,277,5,251,14683,19.733333333333334
2020-10-12,Spain,267,5,207,16914,20.0
2020-10-13,Spain,211,0,191,14329,20.26666666666667
2020-10-14,Spain,239,4,206,14677,20.53333333333333
2020-10-15,Spain,236,1,167,17308,20.8
2020-10-16,Spain,250,3,219,18159,21.066666666666663
2020-10-17,Spain,313,4,233,15074,21.333333333333332
2020-10-18,Spain,318,2,235,18908,21.6
2020-10-19,Spain,282,2,205,17676,21.866666666666667
2020-10-20,Spain,273,2,248,16218,22.133333333333333
2020-10-21,Spain,272,4,221,20316,22.400000000000002
2020-10-22,Spain,243,0,179,19436,22.666666666666664
2020-10-23,Spain,303,1,222,17285,22.933333333333334
2020-10-24,Spain,284,2,205,19973,23.2
2020-10-25,Spain,329,2,305,21320,23.46666666666667
2020-10-26,Spain,347,6,294,21515,23.733333333333334
2020-10-27,Spain,265,4,236,20501,24.0
2020-10-28,Spain,275,5,237,17005,24.266666666666666
2020-10-29,Spain,251,1,217,19981,24.53333333333333
2020-10-30,Spain,274,0,235,23414,24.8
2020-10-31,Spain,285,5,224,22304,25.06666666666667
2020-11-01,Spain,294,5,264,21482,25.333333333333332
2020-11-02,Spain,309,4,229,20420,25.6
2020-11-03,Spain,284,4,243,20307,25.866666666666664
2020-11-04,Spain,284,2,210,21497,26.133333333333333
2020-11-05,Spain,298,5,232,21654,26.400000000000002
2020-11-06,Spain,294,1,279,27591,26.666666666666664
2020-11-07,Spain,301,4,225,16057,26.933333333333334
2020-11-08,Spain,273,2,205,21056,27.200000000000003
2020-11-09,Spain,303,5,276,23446,27.466666666666665
2020-11-10,Spain,262,3,196,24630,27.733333333333334
2020-11-11,Spain,311,4,230,20863,28.0
2020-11-12,Spain,281,4,266,22790,28.266666666666666
2020-11-13,Spain,326,3,236,24575,28.533333333333335
2020-11-14,Spain,271,2,237,25730,28.799999999999997
2020-11-15,Spain,304,5,252,26082,29.066666666666666
2020-11-16,Spain,308,5,257,21561,29.333333333333332
2020-11-17,Spain,319,3,246,28278,29.6
2020-11-18,Spain,286,2,258,22398,29.866666666666667
2020-11-19,Spain,298,3,240,25618,30.133333333333333
2020-11-20,Spain,382,2,355,27272,30.4
2020-11-21,Spain,275,3,251,28215,30.666666666666668
2020-11-22,Spain,328,4,269,26188,30.933333333333334
2020-11-23,Spain,307,3,281,24549,31.200000000000003
2020-11-24,Spain,319,5,284,29521,31.466666666666665
2020-11-25,Spain,269,2,199,27126,31.733333333333334
2020-11-26,Spain,330,5,292,26206,32.0
2020-11-27,Spain,356,3,305,22955,32.266666666666666
2020-11-28,Spain,372,7,291,20016,32.53333333333333
2020-11-29,Spain,318,3,229,23021,32.8
2020-11-30,Spain,317,2,274,30749,33.06666666666666
2020-12-01,Spain,313,1,288,24572,33.333333333333336
2020-12-02,Spain,378,7,317,28055,33.6
2020-12-03,Spain,324,0,295,25451,33.86666666666667
2020-12-04,Spain,340,1,238,27305,34.13333333333333
2020-12-05,Spain,353,0,302,23659,34.4
2020-12-06,Spain,348,5,275,31072,34.66666666666667
2020-12-07,Spain,275,2,243,33145,34.93333333333333
2020-12-08,Spain,311,2,285,24606,35.2
2020-12-09,Spain,332,5,233,25877,35.46666666666667
2020-12-10,Spain,422,8,354,26512,35.733333333333334
2020-12-11,Spain,336,5,257,27811,36.0
2020-12-12,Spain,340,5,258,34653,36.266666666666666
2020-12-13,Spain,285,1,222,27694,36.53333333333333
2020-12-14,Spain,370,4,302,29913,36.800000000000004
2020-12-15,Spain,368,4,322,30469,37.06666666666666
2020-12-16,Spain,351,1,306,24693,37.333333333333336
2020-12-17,Spain,417,2,334,28505,37.599999999999994
2020-12-18,Spain,315,0,245,30783,37.86666666666667
2020-12-19,Spain,456,4,376,33234,38.13333333333333
2020-12-20,Spain,407,1,326,41012,38.4
2020-12-21,Spain,381,5,322,27231,38.666666666666664
2020-12-22,Spain,349,0,281,29956,38.93333333333334
2020-12-23,Spain,315,4,251,30977,39.2
2020-12-24,Spain,431,5,400,36971,39.46666666666667
2020-12-25,Spain,347,6,261,36988,39.733333333333334
2020-12-26,Spain,58,0,45,28773,40.0
2020-12-27,Spain,34,0,26,34381,40.266666666666666
2020-12-28,Spain,55,0,44,32689,40.53333333333334
2020-12-29,Spain,40,0,36,28559,40.8
2020-12-30,Spain,49,0,34,30111,41.06666666666666
2020-12-31,Spain,59,0,50,34739,41.333333333333336
2021-01-01,Spain,49,0,42,33634,41.6
2021-01-02,Spain,68,0,59,36151,41.86666666666667
2021-01-03,Spain,50,0,39,36446,42.133333333333326
2021-01-04,Spain,67,0,49,37720,42.400000000000006
2021-01-05,Spain,49,0,37,32342,42.666666666666664
2021-01-06,Spain,41,0,32,36678,42.93333333333333
2021-01-07,Spain,72,0,55,37389,43.2
2021-01-08,Spain,60,0,51,41208,43.46666666666667
2021-01-09,Spain,61,0,48,42989,43.733333333333334
2021-01-10,Spain,66,0,52,35354,44.0
2021-01-11,Spain,41,0,32,31084,44.266666666666666
2021-01-12,Spain,77,0,61,36570,44.53333333333333
2021-01-13,Spain,74,0,53,41348,44.800000000000004
2021-01-14,Spain,63,0,48,42230,45.06666666666667
2021-01-15,Spain,69,1,57,41765,45.33333333333333
2021-01-16,Spain,64,0,50,36537,45.599999999999994
2021-01-17,Spain,58,0,49,34019,45.86666666666667
2021-01-18,Spain,66,0,61,34426,46.13333333333333
2021-01-19,Spain,70,0,61,36156,46.4
2021-01-20,Spain,63,0,54,41111,46.66666666666667
2021-01-21,Spain,77,1,56,36780,46.93333333333334
2021-01-22,Spain,56,0,51,40507,47.199999999999996
2021-01-23,Spain,70,1,52,44470,47.46666666666667
2021-01-24,Spain,62,0,57,36890,47.733333333333334
2021-01-25,Spain,74,1,62,39752,48.0
2021-01-26,Spain,79,0,59,41013,48.26666666666667
2021-01-27,Spain,74,1,59,38698,48.53333333333333
2021-01-28,Spain,71,0,64,43290,48.8
2021-01-29,Spain,51,0,36,48532,49.06666666666666
2021-01-30,Spain,65,0,56,41339,49.333333333333336
2021-01-31,Spain,89,1,68,39283,49.6
2021-02-01,Spain,84,0,63,41797,49.86666666666666
2021-02-02,Spain,100,0,80,45739,50.13333333333334
2021-02-03,Spain,49,0,43,44219,50.4
2021-02-04,Spain,52,0,44,36404,50.666666666666664
2021-02-05,Spain,75,0,55,46432,50.93333333333334
2021-02-06,Spain,73,1,59,47079,51.2
2021-02-07,Spain,74,0,55,37775,51.46666666666667
2021-02-08,Spain,81,1,62,39926,51.73333333333333
2021-02-09,Spain,47,0,36,40902,52.0
2021-02-10,Spain,81,1,65,42077,52.266666666666666
2021-02-11,Spain,79,0,72,50976,52.53333333333333
2021-02-12,Spain,87,0,76,39202,52.800000000000004
2021-02-13,Spain,99,0,70,42455,53.06666666666666
2021-02-14,Spain,84,1,69,45729,53.33333333333333
2021-02-15,Spain,101,0,89,33951,53.6
2021-02-16,Spain,59,0,52,46563,53.86666666666667
